date_base,date_pred,index_pred,index_real,index_today,loss_profits,prediction,real,std,
2005-12-28,2006-01-04,189.118924,193.8000001,190.15,-3.650000095,-1.031075954,3.650000095,9.53938395,
2005-12-29,2006-01-05,188.8433627,192.75,191.15,-1.600000024,-2.306637287,1.600000024,9.708987831,
2005-12-30,2006-01-06,188.9627441,195.1,191.15,-3.950000048,-2.187255859,3.950000048,9.934475955,
2006-01-02,2006-01-09,193.9343698,194.45,191.95,2.5,1.984369755,2.5,10.1594613,
2006-01-03,2006-01-10,194.4610431,192.8,193.2,-0.400000006,1.261043072,-0.400000006,10.34417153,
2006-01-04,2006-01-11,193.1152068,192.65,193.8,1.149999976,-0.684793234,-1.149999976,10.46576723,
2006-01-05,2006-01-12,194.0024961,193.85,192.75,1.100000024,1.252496123,1.100000024,10.55627957,
2006-01-06,2006-01-13,194.265353,196.3,195.1,-1.200000048,-0.834647,1.200000048,10.65951927,
2006-01-09,2006-01-16,192.3880283,196.1,194.45,-1.649999976,-2.061971664,1.649999976,10.7010181,
2006-01-10,2006-01-17,193.8396513,191.85,192.8,-0.949999988,1.039651275,-0.949999988,10.67264639,
2006-01-11,2006-01-18,192.8112769,187.15,192.65,-5.5,0.161276862,-5.5,10.45891843,
2006-01-12,2006-01-19,192.8540904,189.2999998,193.85,4.550000191,-0.995909631,-4.550000191,10.28573432,
2006-01-13,2006-01-20,195.1197564,184.1999996,196.3,12.10000038,-1.180243611,-12.10000038,10.1155581,
2006-01-16,2006-01-23,195.3942396,182.2999998,196.1,13.80000019,-0.70576036,-13.80000019,9.91722472,
2006-01-17,2006-01-24,191.9621642,185.5499998,191.85,-6.300000191,0.112164162,-6.300000191,9.719314818,
2006-01-18,2006-01-25,190.9516834,187.1,187.15,-0.050000001,3.801683426,-0.050000001,9.493003686,
2006-01-19,2006-01-26,191.9783073,188.75,189.3,-0.550000012,2.678307295,-0.550000012,9.173885321,
2006-01-20,2006-01-27,187.1777508,191.7999999,184.2,7.599999905,2.977750778,7.599999905,8.764658258,
2006-01-23,2006-01-30,186.3436883,191.8,182.3,9.5,4.043688297,9.5,8.399141082,
2006-01-24,2006-01-31,186.5870008,194.3500002,185.55,8.800000191,1.037000775,8.800000191,8.228942386,
2006-01-25,2006-02-01,188.1497937,192.0000001,187.1,4.900000095,1.04979372,4.900000095,8.074369022,
2006-01-26,2006-02-02,192.0741317,192.05,188.75,3.299999952,3.324131727,3.299999952,7.934758915,
2006-01-27,2006-02-03,191.7048937,185.6499999,191.8,6.150000095,-0.095106252,-6.150000095,7.729585395,
2006-01-30,2006-02-06,191.8947329,186.9500001,191.8,-4.849999905,0.094732858,-4.849999905,7.487194838,
2006-01-31,2006-02-07,194.6033861,185.9999996,194.35,-8.350000381,0.25338608,-8.350000381,7.272467838,
2006-02-01,2006-02-08,192.0006928,183.1000004,192,-8.899999619,0.000692772,-8.899999619,7.037468404,
2006-02-02,2006-02-09,192.9508601,184.9999998,192.05,-7.050000191,0.900860071,-7.050000191,6.828775988,
2006-02-03,2006-02-10,187.8985452,186.8,185.65,1.149999976,2.24854517,1.149999976,6.6920882,
2006-02-06,2006-02-13,188.8456424,183.3500001,186.95,-3.599999905,1.8956424,-3.599999905,6.536351293,
2006-02-07,2006-02-14,187.8458784,185.45,186,-0.550000012,1.845878363,-0.550000012,6.355792142,
2006-02-08,2006-02-15,185.3259371,181.5,183.1,-1.600000024,2.225937128,-1.600000024,6.240692878,
2006-02-09,2006-02-16,186.0306777,184.1,185,-0.899999976,1.030677676,-0.899999976,6.1131115,
2006-02-10,2006-02-17,188.4097112,186.65,186.8,-0.150000006,1.60971117,-0.150000006,5.981837695,
2006-02-13,2006-02-20,187.0076958,188.1,183.35,4.75,3.65769577,4.75,5.818519216,
2006-02-14,2006-02-21,186.2692289,188.3500001,185.45,2.900000095,0.819228947,2.900000095,5.490973252,
2006-02-15,2006-02-22,183.1909069,186.8000002,181.5,5.300000191,1.690906882,5.300000191,5.346782821,
2006-02-16,2006-02-23,187.6713205,190.7999998,184.1,6.699999809,3.571320534,6.699999809,5.255951069,
2006-02-17,2006-02-24,190.29573,190.6,186.65,3.950000048,3.645730019,3.950000048,5.146242328,
2006-02-20,2006-02-27,187.3118098,192.4000002,188.1,-4.300000191,-0.788190246,4.300000191,5.039531824,
2006-02-21,2006-02-28,188.8240905,191.4499999,188.35,3.099999905,0.474090546,3.099999905,4.84304269,
2006-02-22,2006-03-01,187.9775514,191.4500001,186.8,4.650000095,1.177551389,4.650000095,4.696857583,
2006-02-23,2006-03-02,188.3282509,190.65,190.8,0.150000006,-2.471749067,-0.150000006,4.56268045,
2006-02-24,2006-03-03,189.7256051,185.0499998,190.6,5.550000191,-0.874394894,-5.550000191,4.456550386,
2006-02-27,2006-03-06,191.9595244,187.5500001,192.4,4.849999905,-0.440475553,-4.849999905,4.346964707,
2006-02-28,2006-03-07,192.2956366,183.5000002,191.45,-7.949999809,0.845636606,-7.949999809,4.272770589,
2006-03-01,2006-03-08,191.3092665,183.8999998,191.45,7.550000191,-0.14073348,-7.550000191,4.233474943,
2006-03-02,2006-03-09,190.8600931,183.9999999,190.65,-6.650000095,0.210093081,-6.650000095,4.174629762,
2006-03-03,2006-03-10,188.0396028,184.1,185.05,-0.949999988,2.989602804,-0.949999988,4.088670439,
2006-03-06,2006-03-13,187.5109013,187.45,187.55,0.100000001,-0.039098732,-0.100000001,4.050304476,
2006-03-07,2006-03-14,184.6839422,184.75,183.5,1.25,1.183942199,1.25,4.027398354,
2006-03-08,2006-03-15,183.2933591,186.65,183.9,-2.75,-0.606640935,2.75,3.957056592,
2006-03-09,2006-03-16,182.0980333,187.05,184,-3.049999952,-1.901966691,3.049999952,3.90815023,
2006-03-10,2006-03-17,185.7390318,187.85,184.1,3.75,1.639031768,3.75,3.806291761,
2006-03-13,2006-03-20,188.3739958,189,187.45,1.549999952,0.923995793,1.549999952,3.759934437,
2006-03-14,2006-03-21,188.84442,187.2,184.75,2.450000048,4.094419956,2.450000048,3.709206484,
2006-03-15,2006-03-22,187.9923057,183.1,186.65,-3.549999952,1.34230566,-3.549999952,3.752796553,
2006-03-16,2006-03-23,188.8636964,183.6499999,187.05,-3.400000095,1.813696384,-3.400000095,3.786172178,
2006-03-17,2006-03-24,189.3020375,185.3,187.85,-2.549999952,1.452037454,-2.549999952,3.801772897,
2006-03-20,2006-03-27,188.123382,187.15,189,1.850000024,-0.876618028,-1.850000024,3.805693799,
2006-03-21,2006-03-28,188.5290664,187.25,187.2,0.050000001,1.329066396,0.050000001,3.807114734,
2006-03-22,2006-03-29,187.9200836,187.1999999,183.1,4.099999905,4.820083618,4.099999905,3.804860252,
2006-03-23,2006-03-30,187.7528066,188.2499999,183.65,4.599999905,4.102806568,4.599999905,3.789871053,
2006-03-24,2006-03-31,185.9539919,190.8500002,185.3,5.550000191,0.653991938,5.550000191,3.786677684,
2006-03-27,2006-04-03,190.2250599,192.8499998,187.15,5.699999809,3.075059891,5.699999809,3.801415159,
2006-03-28,2006-04-04,187.1483745,194.1999998,187.25,-6.949999809,-0.101625465,6.949999809,3.82298055,
2006-03-29,2006-04-05,186.4728378,195.3999998,187.2,-8.199999809,-0.727162182,8.199999809,3.862933757,
2006-03-30,2006-04-06,189.5706573,195.9499998,188.25,7.699999809,1.320657253,7.699999809,3.937984097,
2006-03-31,2006-04-07,190.7975801,197.0499998,190.85,-6.199999809,-0.052419934,6.199999809,3.995896332,
2006-04-03,2006-04-10,191.5180499,196.15,192.85,-3.299999952,-1.331950068,3.299999952,4.040431479,
2006-04-04,2006-04-11,192.4372655,194,194.2,0.200000003,-1.762734532,-0.200000003,4.062712716,
2006-04-05,2006-04-12,194.4528715,193.2499999,195.4,2.150000095,-0.947128534,-2.150000095,4.072740053,
2006-04-06,2006-04-13,194.3703351,197.05,195.95,-1.100000024,-1.579664946,1.100000024,4.155642596,
2006-04-07,2006-04-14,194.0368889,200.7000001,197.05,-3.650000095,-3.013111115,3.650000095,4.314934931,
2006-04-10,2006-04-17,194.5369867,198.9999999,196.15,-2.849999905,-1.613013268,2.849999905,4.406448782,
2006-04-11,2006-04-18,193.6958515,199.8000002,194,-5.800000191,-0.304148495,5.800000191,4.599507708,
2006-04-12,2006-04-19,192.8063109,201.8000002,193.25,-8.550000191,-0.443689138,8.550000191,4.864341529,
2006-04-13,2006-04-20,195.6556161,200.75,197.05,-3.700000048,-1.394383907,3.700000048,5.074018473,
2006-04-14,2006-04-21,198.8593989,203.25,200.7,-2.549999952,-1.840601087,2.549999952,5.319689479,
2006-04-17,2006-04-24,197.0865461,199.65,199,-0.649999976,-1.913453937,0.649999976,5.383477996,
2006-04-18,2006-04-25,199.1905271,200.45,199.8,-0.649999976,-0.60947293,0.649999976,5.513215438,
2006-04-19,2006-04-26,201.7081681,203,201.8,-1.200000048,-0.09183187,1.200000048,5.727565452,
2006-04-20,2006-04-27,200.2188033,203.05,200.75,-2.299999952,-0.531196654,2.299999952,5.937005749,
2006-04-21,2006-04-28,203.3519348,198.5,203.25,-4.75,0.101934768,-4.75,6.016794904,
2006-04-24,2006-05-01,202.1658424,198.5,199.65,-1.149999976,2.515842438,-1.149999976,6.093769181,
2006-04-25,2006-05-02,202.0304218,200.45,200.45,0,1.580421805,0,6.196198916,
2006-04-26,2006-05-03,203.8706943,201,203,-2,0.87069428,-2,6.321741807,
2006-04-27,2006-05-04,203.8216395,201.35,203.05,-1.700000048,0.771639526,-1.700000048,6.450236933,
2006-04-28,2006-05-05,201.199765,201.3499999,198.5,2.849999905,2.699764967,2.849999905,6.535420963,
2006-05-01,2006-05-08,198.8978706,203.1500001,198.5,4.650000095,0.39787057,4.650000095,6.671850399,
2006-05-02,2006-05-09,200.7430095,202.95,200.45,2.5,0.293009549,2.5,6.779323503,
2006-05-03,2006-05-10,200.769719,202.75,201,-1.75,-0.230281025,1.75,6.819858235,
2006-05-04,2006-05-11,201.4678937,205.1,201.35,3.75,0.117893726,3.75,6.94384862,
2006-05-05,2006-05-12,201.5672362,200.8,201.35,-0.550000012,0.217236161,-0.550000012,6.981694127,
2006-05-08,2006-05-15,201.62404,197.0500001,203.15,6.099999905,-1.525959969,-6.099999905,6.901253892,
2006-05-09,2006-05-16,204.0665484,192.5500004,202.95,-10.39999962,1.116548419,-10.39999962,6.837163365,
2006-05-10,2006-05-17,204.6201659,195.4000001,202.75,-7.349999905,1.870165944,-7.349999905,6.68684738,
2006-05-11,2006-05-18,205.1477256,190.35,205.1,-14.75,0.047725625,-14.75,6.597752203,
2006-05-12,2006-05-19,204.1432744,191.55,200.8,-9.25,3.343274355,-9.25,6.548005238,
2006-05-15,2006-05-22,202.3737371,187.2499998,197.05,-9.800000191,5.323737144,-9.800000191,6.559610811,
2006-05-16,2006-05-23,197.2125524,186.8999999,192.55,-5.650000095,4.662552357,-5.650000095,6.579472557,
2006-05-17,2006-05-24,198.6601895,187.5999998,195.4,-7.800000191,3.260189533,-7.800000191,6.567722464,
2006-05-18,2006-05-25,195.0952517,182.35,190.35,-8,4.745251656,-8,6.701953558,
2006-05-19,2006-05-26,195.247506,185.9500001,191.55,-5.599999905,3.697505951,-5.599999905,6.755345729,
2006-05-22,2006-05-29,194.126894,186.55,187.25,-0.699999988,6.876893997,-0.699999988,6.804740464,
2006-05-23,2006-05-30,191.252284,184.9,186.9,-2,4.352283955,-2,6.877572683,
2006-05-24,2006-05-31,191.6998144,184.9,187.6,-2.700000048,4.099814415,-2.700000048,6.948157528,
2006-05-25,2006-06-01,187.7496372,182,182.35,-0.349999994,5.399637222,-0.349999994,7.073480912,
2006-05-26,2006-06-02,189.4992115,184.05,185.95,-1.899999976,3.549211502,-1.899999976,7.091574599,
2006-05-29,2006-06-05,191.7246111,182.4500001,186.55,-4.099999905,5.174611092,-4.099999905,7.177628673,
2006-05-30,2006-06-06,187.0724045,182.45,184.9,-2.450000048,2.172404528,-2.450000048,7.199725973,
2006-05-31,2006-06-07,184.202848,178.3499998,184.9,6.550000191,-0.697152019,-6.550000191,7.336714756,
2006-06-01,2006-06-08,181.5033473,173.5500002,182,8.449999809,-0.496652693,-8.449999809,7.635709062,
2006-06-02,2006-06-09,182.2116548,176.4999998,184.05,7.550000191,-1.83834517,-7.550000191,7.820783147,
2006-06-05,2006-06-12,181.8790398,177.1000001,182.45,5.349999905,-0.570960224,-5.349999905,8.023520487,
2006-06-06,2006-06-13,180.5582591,171.5000002,182.45,10.94999981,-1.891740918,-10.94999981,8.374505941,
2006-06-07,2006-06-14,177.8196014,174.5000001,178.35,3.849999905,-0.530398607,-3.849999905,8.625867292,
2006-06-08,2006-06-15,174.6270106,173.65,173.55,0.100000001,1.077010632,0.100000001,8.895525561,
2006-06-09,2006-06-16,177.1888077,179.8,176.5,3.299999952,0.688807666,3.299999952,9.002948769,
2006-06-12,2006-06-19,177.6705824,178.6,177.1,1.5,0.570582449,1.5,9.137783459,
2006-06-13,2006-06-20,172.2427019,174.1500001,171.5,2.650000095,0.742701948,2.650000095,9.368521608,
2006-06-14,2006-06-21,174.3189383,174.65,174.5,-0.150000006,-0.181061745,0.150000006,9.537597981,
2006-06-15,2006-06-22,174.8402472,176.7499999,173.65,3.099999905,1.190247178,3.099999905,9.657372072,
2006-06-16,2006-06-23,178.4222737,174.8,179.8,5,-1.377726316,-5,9.837108596,
2006-06-19,2006-06-26,180.2999578,176.7,178.6,-1.899999976,1.699957848,-1.899999976,9.979527,
2006-06-20,2006-06-27,175.7268352,177.6,174.15,3.450000048,1.576835155,3.450000048,10.09949244,
2006-06-21,2006-06-28,174.8513838,176.45,174.65,1.799999952,0.201383814,1.799999952,10.23874793,
2006-06-22,2006-06-29,175.6874013,180.1500001,176.75,-3.400000095,-1.062598705,3.400000095,10.31155287,
2006-06-23,2006-06-30,176.1551612,183.4000004,174.8,8.600000381,1.35516119,8.600000381,10.34385803,
2006-06-26,2006-07-03,179.3493113,183.5499999,176.7,6.849999905,2.649311304,6.849999905,10.36718415,
2006-06-27,2006-07-04,176.2591554,182.2999998,177.6,-4.699999809,-1.340844631,4.699999809,10.39314389,
2006-06-28,2006-07-05,177.6573779,182.0499999,176.45,5.599999905,1.207377911,5.599999905,10.40878697,
2006-06-29,2006-07-06,178.5623654,179.25,180.15,0.899999976,-1.587634563,-0.899999976,10.45066431,
2006-06-30,2006-07-07,181.5834893,181.45,183.4,1.950000048,-1.816510677,-1.950000048,10.4454241,
2006-07-03,2006-07-10,183.196044,185.35,183.55,-1.799999952,-0.353956014,1.799999952,10.4142349,
2006-07-04,2006-07-11,181.0041036,184.55,182.3,-2.25,-1.295896411,2.25,10.40560436,
2006-07-05,2006-07-12,180.6258021,184.55,182.05,-2.5,-1.424197912,2.5,10.40072939,
2006-07-06,2006-07-13,180.1480103,181.75,179.25,2.5,0.898010314,2.5,10.37638968,
2006-07-07,2006-07-14,177.994353,177.0499999,181.45,4.400000095,-3.455646992,-4.400000095,10.3467065,
2006-07-10,2006-07-17,181.8958355,177.0499998,185.35,8.300000191,-3.454164505,-8.300000191,10.33565989,
2006-07-11,2006-07-18,181.4655347,174.9499996,184.55,9.600000381,-3.084465265,-9.600000381,10.33404149,
2006-07-12,2006-07-19,181.6446791,175.7499998,184.55,8.800000191,-2.905320883,-8.800000191,10.26152629,
2006-07-13,2006-07-20,179.0733204,181.75,181.75,0,-2.676679611,0,10.12592369,
2006-07-14,2006-07-21,177.2196578,181.05,177.05,4,0.169657767,4,9.92269537,
2006-07-17,2006-07-24,177.3752034,180.1499999,177.05,3.099999905,0.325203419,3.099999905,9.800847013,
2006-07-18,2006-07-25,174.7154058,182.8999998,174.95,-7.949999809,-0.234594226,7.949999809,9.631400095,
2006-07-19,2006-07-26,177.1767524,182.25,175.75,6.5,1.426752448,6.5,9.384225781,
2006-07-20,2006-07-27,178.7827449,185,181.75,-3.25,-2.967255116,3.25,9.111370353,
2006-07-21,2006-07-28,179.7155955,185.3500002,181.05,-4.300000191,-1.334404469,4.300000191,8.950127779,
2006-07-24,2006-07-31,181.4516521,184.7499999,180.15,4.599999905,1.301652074,4.599999905,8.780638871,
2006-07-25,2006-08-01,182.1806729,183.95,182.9,-1.049999952,-0.719327092,1.049999952,8.54850576,
2006-07-26,2006-08-02,183.874539,185.25,182.25,3,1.624539018,3,8.286118344,
2006-07-27,2006-08-03,184.3598855,185,185,0,-0.640114486,0,7.995159819,
2006-07-28,2006-08-04,184.4185574,186.1,185.35,-0.75,-0.931442559,0.75,7.689353826,
2006-07-31,2006-08-07,184.6046664,184.15,184.75,0.600000024,-0.145333648,-0.600000024,7.282746586,
2006-08-01,2006-08-08,184.8531138,186.6000001,183.95,2.650000095,0.903113782,2.650000095,6.861922177,
2006-08-02,2006-08-09,186.0469264,188.3499999,185.25,3.099999905,0.796926439,3.099999905,6.43337265,
2006-08-03,2006-08-10,186.1029218,186.8,185,1.799999952,1.102921844,1.799999952,5.811614904,
2006-08-04,2006-08-11,187.6023474,184.45,186.1,-1.649999976,1.50234735,-1.649999976,5.341853633,
2006-08-07,2006-08-14,187.1749107,184.7,184.15,0.550000012,3.024910688,0.550000012,5.0167666,
2006-08-08,2006-08-15,186.9908471,184.7,186.6,-1.899999976,0.390847147,-1.899999976,4.851941523,
2006-08-09,2006-08-16,188.5613395,188.05,188.35,-0.300000012,0.211339518,-0.300000012,4.61296485,
2006-08-10,2006-08-17,190.2469042,189.55,186.8,2.75,3.446904182,2.75,4.590867031,
2006-08-11,2006-08-18,186.1447399,190.2999999,184.45,5.849999905,1.694739938,5.849999905,4.551875406,
2006-08-14,2006-08-21,187.0498094,188.7,184.7,4,2.349809408,4,4.582505534,
2006-08-15,2006-08-22,187.4786167,190.6499998,184.7,5.949999809,2.778616667,5.949999809,4.670332666,
2006-08-16,2006-08-23,188.0725327,189.05,188.05,1,0.022532739,1,4.701492194,
2006-08-17,2006-08-24,188.5782072,188.05,189.55,1.5,-0.971792758,-1.5,4.762933808,
2006-08-18,2006-08-25,187.7076271,189.9,190.3,0.400000006,-2.592372894,-0.400000006,4.838979102,
2006-08-21,2006-08-28,188.0791636,189.35,188.7,-0.649999976,-0.620836437,0.649999976,4.891927957,
2006-08-22,2006-08-29,188.3065697,191.45,190.65,-0.800000012,-2.343430281,0.800000012,5.016730662,
2006-08-23,2006-08-30,186.4719265,191.1,189.05,-2.049999952,-2.578073502,2.049999952,5.126911932,
2006-08-24,2006-08-31,186.6848906,192.05,188.05,-4,-1.365109444,4,5.267961149,
2006-08-25,2006-09-01,188.7819929,192.45,189.9,-2.549999952,-1.118007064,2.549999952,5.409361655,
2006-08-28,2006-09-04,189.749594,192.65,189.35,3.299999952,0.399594039,3.299999952,5.552095607,
2006-08-29,2006-09-05,189.4490726,193.8500001,191.45,-2.400000095,-2.000927448,2.400000095,5.720923242,
2006-08-30,2006-09-06,188.4796251,192.55,191.1,-1.450000048,-2.620374918,1.450000048,5.814989438,
2006-08-31,2006-09-07,186.9577959,191.8,192.05,0.25,-5.092204094,-0.25,5.786515326,
2006-09-01,2006-09-08,187.7467629,192.55,192.45,-0.100000001,-4.703237057,0.100000001,5.829990949,
2006-09-04,2006-09-11,187.6648096,189.15,192.65,3.5,-4.985190392,-3.5,5.810282352,
2006-09-05,2006-09-12,188.9057628,188.4499999,193.85,5.400000095,-4.944237232,-5.400000095,5.625833485,
2006-09-06,2006-09-13,189.246444,188.8,192.55,3.75,-3.303555965,-3.75,5.523721789,
2006-09-07,2006-09-14,189.9235805,191.65,191.8,0.150000006,-1.876419544,-0.150000006,5.431497571,
2006-09-08,2006-09-15,190.760767,192.5,192.55,0.050000001,-1.789232969,-0.050000001,5.484856994,
2006-09-11,2006-09-18,189.9112349,193.9,189.15,4.75,0.761234879,4.75,5.543485218,
2006-09-12,2006-09-19,190.0418782,193.7,188.45,5.25,1.591878176,5.25,5.474686832,
2006-09-13,2006-09-20,190.2955968,193.6499999,188.8,4.849999905,1.495596766,4.849999905,5.403055915,
2006-09-14,2006-09-21,193.0028092,193.2,191.65,1.549999952,1.352809191,1.549999952,5.366779828,
2006-09-15,2006-09-22,189.2763562,190.9,192.5,1.600000024,-3.22364378,-1.600000024,5.21774236,
2006-09-18,2006-09-25,191.6716718,191.9,193.9,2,-2.228328228,-2,5.129318888,
2006-09-19,2006-09-26,190.5486176,190.2,193.7,3.5,-3.151382446,-3.5,5.030883348,
2006-09-20,2006-09-27,191.0302259,192.9,193.65,0.75,-2.619774103,-0.75,4.92824449,
2006-09-21,2006-09-28,189.4272475,194,193.2,-0.800000012,-3.772752523,0.800000012,4.93607477,
2006-09-22,2006-09-29,188.4502286,193.7,190.9,-2.799999952,-2.449771404,2.799999952,4.983698185,
2006-09-25,2006-10-02,190.5394798,194.2,191.9,-2.299999952,-1.360520244,2.299999952,5.037880903,
2006-09-26,2006-10-03,189.9510515,194.2,190.2,-4,-0.248948514,4,5.068534746,
2006-09-27,2006-10-04,192.4373525,191.7,192.9,1.200000048,-0.462647498,-1.200000048,5.047438064,
2006-09-28,2006-10-05,193.2954454,191.7,194,2.299999952,-0.704554617,-2.299999952,4.958877529,
2006-09-29,2006-10-06,191.2759211,191.7,193.7,2,-2.424078941,-2,4.915008168,
2006-10-02,2006-10-09,193.8984591,187.1000001,194.2,7.099999905,-0.301540911,-7.099999905,4.905013992,
2006-10-03,2006-10-10,193.7859912,188.7999999,194.2,5.400000095,-0.414008796,-5.400000095,4.886148864,
2006-10-04,2006-10-11,193.9876732,188.6000001,191.7,-3.099999905,2.287673235,-3.099999905,4.865973152,
2006-10-05,2006-10-12,193.3714654,190.1,191.7,-1.600000024,1.671465397,-1.600000024,4.803908665,
2006-10-06,2006-10-13,193.2375578,191.8,191.7,0.100000001,1.53755784,0.100000001,4.609129084,
2006-10-09,2006-10-16,191.9843899,192.7500001,187.1,5.650000095,4.884389877,5.650000095,4.405751131,
2006-10-10,2006-10-17,191.8713916,192.1,188.8,3.299999952,3.071391582,3.299999952,4.066392071,
2006-10-11,2006-10-18,191.7781471,192.4,188.6,3.799999952,3.178147078,3.799999952,3.727621045,
2006-10-12,2006-10-19,193.3017,191.9,190.1,1.799999952,3.201699972,1.799999952,3.618346347,
2006-10-13,2006-10-20,193.9981909,193.25,191.8,1.450000048,2.198190928,1.450000048,3.490835874,
2006-10-16,2006-10-23,195.7472091,193.3,192.75,0.550000012,2.997209072,0.550000012,3.309693477,
2006-10-17,2006-10-24,194.71484,193.4,192.1,1.299999952,2.614840031,1.299999952,3.221542758,
2006-10-18,2006-10-25,195.6171848,193.9,192.4,1.5,3.217184782,1.5,3.106479155,
