date,index1,index2,loss_profits,pred_date,prediction,real,0.589958159,8.657446814,-8.438265299,23.00000025,-24.84999987
2018-01-18,329.4,314.3000005,-15.09999951,2018-02-15,0.377799243,-4.58409214,,,,,
2018-01-19,329.6,314.3000004,15.29999965,2018-02-16,-0.35466069,-4.641990185,,,,,
2018-01-22,326.25,316.2500002,9.999999833,2018-02-19,-1.266795516,-3.065134048,,,,,
2018-01-23,331.25,311.9999999,19.25000009,2018-02-20,-1.63267076,-5.811320782,,,,,
2018-01-24,331.6,314.0500004,17.54999964,2018-02-21,-0.549313486,-5.292521,,,,,
2018-01-25,334.3,311.8499994,22.45000058,2018-02-22,-3.714859486,-6.71552515,,,,,
2018-01-26,335.95,316.9500003,18.99999965,2018-02-23,-1.54458797,-5.655603409,,,,,
2018-01-29,338.5,317.0999992,21.40000076,2018-02-26,-0.69491291,-6.322009087,,,,,
2018-01-30,333.9,315.7500005,-18.14999953,2018-02-27,0.255394012,-5.435759068,,,,,
2018-01-31,334.45,312.45,-22.00000003,2018-02-28,0.663160086,-6.577963829,,,,,
2018-02-01,333.65,312.4499996,-21.20000039,2018-03-01,0.081262514,-6.353963852,,,,,
2018-02-02,327.4,308.1500005,-19.24999946,2018-03-02,1.276874423,-5.879657745,,,,,
2018-02-05,323,303.8500003,-19.1499997,2018-03-05,1.789642096,-5.928792477,,,,,
2018-02-06,317.65,310.2999997,7.350000333,2018-03-06,-0.750639498,-2.313867569,,,,,
2018-02-07,309.5,310.45,0.950000021,2018-03-07,1.491727352,0.306946695,,,,,
2018-02-08,312.5,313.6,-1.099999994,2018-03-08,-1.068934798,0.351999998,,,,,
2018-02-09,303.85,317.1000004,13.25000039,2018-03-09,0.431970924,4.360704422,,,,,
2018-02-12,308.1,320.0999998,-11.99999984,2018-03-12,-0.583807409,3.894839287,,,,,
2018-02-13,311.4,321.4999999,-10.09999987,2018-03-13,-3.725650311,3.243416786,,,,,
2018-02-14,314.3,321.55,-7.250000036,2018-03-14,-1.76512289,2.306713343,,,,,
2018-02-15,314.3,322.8500002,-8.550000187,2018-03-15,-2.613985538,2.720330954,,,,,
2018-02-16,314.3,322.0000002,-7.700000204,2018-03-16,-1.453336835,2.449888706,,,,,
2018-02-19,316.25,319.8499999,-3.599999861,2018-03-19,-2.26655364,1.138339877,,,,,
2018-02-20,312,321.2999998,-9.299999771,2018-03-20,-3.848346233,2.980769157,,,,,
